co-de;latitude;longitude
d0-45;50.9533321580554;2.51862273077535
d0-46;50.9542138957809;2.57553263566049
d0-47;50.9550680817103;2.63244464672282
d0-48;50.9558947143606;2.68935869720515
d0-51;50.9135866109516;2.29259636935237
d0-52;50.9145777915313;2.34945364427914
d0-53;50.9155414474977;2.40631328681292
d0-54;50.9164775771797;2.46317523041149
d0-55;50.9173861789537;2.52003940851638
d0-56;50.9182672512436;2.57690575455346
d0-57;50.9191207925214;2.63377420193333
d0-58;50.9199468013064;2.69064468405179
d1-11;51.0645367929676;2.74253602572132
d1-12;51.0653100651915;2.79958508792604
d1-13;51.066055717466;2.85663600193894
d1-14;51.0667737484922;2.91368870048567
d1-15;51.0674641570193;2.97074311627928
d1-16;51.0681269418446;3.02779918202061
d1-17;51.0687621018134;3.08485683039885
d1-18;51.0693696358194;3.14191599409197
d1-21;51.0285895649225;2.74378417044679
d1-22;51.0293622530925;2.80078945452585
d1-23;51.03010734217;2.85779658615201
d1-24;51.0308248308584;2.91480549820557
d1-25;51.0315147179091;2.97181612355424
d1-26;51.0321770021215;3.0288283950536
d1-27;51.0328116823432;3.08584224554763
d1-28;51.0334187574695;3.14285760786908
d1-31;50.9926418932886;2.74503040051761
d1-32;50.9934139979956;2.80199197357772
d1-33;50.9941585244458;2.85895538993691
d1-34;50.9948754713451;2.91592058262965
d1-35;50.995564837447;2.97288748467785
d1-36;50.9962266215532;3.02985602909136
d1-37;50.9968608225131;3.08682614886843
d1-38;50.9974674392242;3.1437977769962
d1-41;50.9566937922963;2.74627472033592
d1-42;50.9574653141299;2.80319264932967
d1-43;50.9582092785215;2.8601124173875
d1-44;50.9589256841793;2.91703395769756
d1-45;50.9596145298591;2.9739572034355
d1-46;50.9602758143645;3.03088208776497
d1-47;50.9609095365472;3.08780854383802
d1-48;50.9615156953065;3.14473650479569
d1-51;50.9207452761659;2.74751713429037
d1-52;50.9215162157146;2.80439148601671
d1-53;50.9222596186152;2.86126767258509
d1-54;50.9229754835781;2.91814562733687
d1-55;50.9236638093612;2.975025283601
d1-56;50.9243245947705;3.03190657469439
d1-57;50.9249578386595;3.08878943392251
d1-58;50.9255635399295;3.14567379457973
d2-11;51.069949542804;3.19897660576721
d2-12;51.0705018217571;3.25603859808153
d2-13;51.0710264717165;3.31310190368215
d2-14;51.0715234917682;3.37016645520695
d2-15;51.0719928810463;3.427232185285
d2-16;51.0724346387332;3.48429902653701
d2-17;51.0728487640592;3.54136691157583
d2-18;51.073235256303;3.5984357730069
d2-21;51.0339982264441;3.19987441484008
d2-22;51.0345500882583;3.25689259927248
d2-23;51.0350743419518;3.31391209396843
d2-24;51.0355709866123;3.37093283172078
d2-25;51.0360400213753;3.4279547453136
d2-26;51.0364814454247;3.48497776752266
d2-27;51.0368952579922;3.54200183111585
d2-28;51.0372814583577;3.59902686885371
d2-31;50.9980464706319;3.20077084645114
d2-32;50.9985979157294;3.25774529019955
d2-33;50.9991217735581;3.31472104119802
d2-34;50.9996180432072;3.37169803239391
d2-35;51.0000867238139;3.42867619672583
d2-36;51.0005278145635;3.48565546712408
d2-37;51.000941314689;3.54263577651117
d2-38;51.0013272234717;3.59961705780225
d2-41;50.9620942895896;3.20166590376834
d2-42;50.9626453183918;3.25859667387622
d2-43;50.9631687807559;3.31552874822992
d2-44;50.9636646757728;3.37246205993082
d2-45;50.9641330025813;3.42939654207158
d2-46;50.9645737603681;3.48633212773659
d2-47;50.9649869483676;3.54326875000247
d2-48;50.9653725658623;3.60020634193853
d2-51;50.9261416975297;3.2025595899499
d2-52;50.9266923104569;3.25944675330675
d2-53;50.9272153777559;3.31633521791436
d2-54;50.9277108985192;3.37322491702767
d2-55;50.9281788718869;3.43011578389293
d2-56;50.9286192970472;3.48700775174815
d2-57;50.929032173236;3.54390075382359
d2-58;50.929417499737;3.60079472334222
d3-11;51.0735941147912;3.65550554342874
d3-12;51.073925338899;3.71257615543344
d3-13;51.0742289280492;3.76964754160712
d3-14;51.0745048817133;3.82671963453041
d3-15;51.0747531994106;3.88379236677892
d3-16;51.0749738807088;3.94086567092377
d3-17;51.0751669252237;3.99793947953198
d3-18;51.0753323326193;4.05501372516701
d3-21;51.0376400458492;3.6560528134899
d3-22;51.0379710198427;3.71307959777163
d3-23;51.0382743797623;3.77010715444021
d3-24;51.0385501250803;3.82713541623145
d3-25;51.0387982553169;3.88416431587618
d3-26;51.0390187700406;3.94119378610073
d3-27;51.0392116688678;3.99822375962737
d3-28;51.0393769514632;4.05525416917482
d3-31;51.0016855402407;3.6565992439056
d3-32;51.0020162643731;3.71358226772316
d3-33;51.0023193952941;3.77056606215087
d3-34;51.0025949324769;3.82755056007928
d3-35;51.0028428754425;3.88453569439398
d3-36;51.0030632237603;3.941521397976
d3-37;51.0032559770472;3.99850760370242
d3-38;51.0034211349687;4.05549424444671
d3-41;50.9657306121825;3.65714483660724
d3-42;50.9660610867066;3.71408416706468
d3-43;50.9663639888605;3.77102426636105
d3-44;50.9666393181185;3.82796506754115
d3-45;50.9668870740026;3.88490650364479
d3-46;50.9671072560826;3.94184850770731
d3-47;50.9672998639765;3.99879101276006
d3-48;50.9674648973501;4.05573395183084
d3-51;50.9297752758817;3.65768959352023
d3-52;50.9301055010495;3.71458529756743
d3-53;50.9304081746676;3.77148176868776
d3-54;50.9306832962109;3.82837894007976
d3-55;50.9309308652024;3.88527674493706
d3-56;50.9311508812126;3.94217511644882
d3-57;50.9313433438603;3.99907398780015
d3-58;50.9315082528118;4.05597329217273
d4-11;51.0754701026078;4.11208834038925
d4-12;51.0755802349496;4.16916325775642
d4-13;51.0756627294533;4.22623840982414
d4-14;51.0757175859756;4.28331372914635
d4-15;51.0757448044215;4.3403891482758
d4-16;51.0757443847441;4.39746459976457
d4-17;51.0757163269449;4.45454001616446
d4-18;51.0756606310734;4.51161533002755
d4-21;51.0395146175394;4.11228494745871
d4-22;51.0396246668573;4.1693160271921
d4-23;51.0397070992258;4.22634734108583
d4-24;51.0397619145018;4.28337882184917
d4-25;51.0397891125907;4.34041040219017
d4-26;51.0397886934455;4.39744201481617
d4-27;51.0397606570677;4.45447359243431
d4-28;51.0397050035068;4.51150506775195
d4-31;51.0035586972378;4.11248125307932
d4-32;51.0036686636157;4.16946856246807
d4-33;51.0037510339119;4.22645610547865
d4-34;51.0038058079835;4.28344381497513
d4-35;51.0038329857358;4.34043162382037
d4-36;51.0038325671222;4.39741946487656
d4-37;51.003804552144;4.45440727100563
d4-38;51.0037489408507;4.5113949750698
d4-41;50.9676023559169;4.11267725794439
d4-42;50.9677122394389;4.16962086412287
d4-43;50.9677945477254;4.22656470338631
d4-44;50.9678492806341;4.28350870875311
d4-45;50.9678764380704;4.34045281324049
d4-46;50.9678760199877;4.39739694986497
d4-47;50.9678480263875;4.45434105164285
d4-48;50.967792457319;4.51128505159069
d4-51;50.9316456077812;4.11287296274514
d4-52;50.9317554085307;4.16977293269337
d4-53;50.9318376548702;4.22667313519134
d4-54;50.9318923466575;4.2835735034113
d4-55;50.9319194837983;4.34047397052436
d4-56;50.931919066246;4.3973744697009
d4-57;50.931891094002;4.4542749341111
d4-58;50.9318355671154;4.51117529692539
d5-11;51.0755772972274;4.56869047390663
d5-12;51.0754663255527;4.62576538035574
d5-13;51.0753277162436;4.68283998193055
d5-14;51.0751614695424;4.73991421118892
d5-15;51.0749675857396;4.79698800069135
d5-16;51.074746065174;4.85406128300147
d5-17;51.0744969082324;4.91113399068648
d5-18;51.07422011535;4.96820605631766
d5-21;51.0396217328602;4.56853637347721
d5-22;51.0395108452738;4.62556744231937
d5-23;51.0393723409413;4.68259820698942
d5-24;51.0392062201046;4.73962860020049
d5-25;51.0390124830537;4.79665855466835
d5-26;51.0387911301268;4.85368800311187
d5-27;51.03854216171;4.9107168782535
d5-28;51.0382655782378;4.96774511281977
d5-31;51.0036657333396;4.56838250993198
d5-32;51.0035549297562;4.62536980845628
d5-33;51.0034165302938;4.6823568035085
d5-34;51.0032505351941;4.73934342795657
d5-35;51.0030569447465;4.79632961467104
d5-36;51.0028357592885;4.85331529652557
d5-37;51.0025869792056;4.91030040639738
d5-38;51.0023106049314;4.96728487716774
d5-41;50.9677093128794;4.56822888272573
d5-42;50.9675985932138;4.62517247806645
d5-43;50.9674602985156;4.68211577063296
d5-44;50.9672944290255;4.73905869344753
d5-45;50.9671009850328;4.79600117953503
d5-46;50.9668799668741;4.85294316192341
d5-47;50.9666313749345;4.9098845736442
d5-48;50.9663552096467;4.96682534773292
d5-51;50.9317524856835;4.56807549131491
d5-52;50.931641849851;4.62497545045198
d5-53;50.9315036598108;4.68187510751059
d5-54;50.9313379158035;4.73877439566685
d5-55;50.9311446181175;4.79567324809948
d5-56;50.9309237670891;4.85257159799028
d5-57;50.9306753631026;4.90946937852455
d5-58;50.9303994065898;4.96636652289166
d6-11;51.07391568701;5.02527741247088
d6-12;51.0735836237439;5.08234799172699
d6-13;51.0732239261313;5.13941772667238
d6-14;51.0728365948;5.19648654989943
d6-15;51.072421630426;5.25355439400695
d6-16;51.0719790337333;5.31062119160073
d6-17;51.0715088054944;5.36768687529396
d6-18;51.0710109465296;5.42475137770771
d6-21;51.0379613801924;5.02477263954172
d6-22;51.0376295681045;5.08179939115542
d6-23;51.0372701425526;5.1388253004024
d6-24;51.0368831041634;5.1958503000302
d6-25;51.0364684536116;5.25287432279276
d6-26;51.0360261916201;5.30989730145095
d6-27;51.0355563189599;5.36691916877302
d6-28;51.0350588364498;5.4239398575351
d6-31;51.0020066369475;5.02426864172242
d6-32;51.0016750757833;5.08125163295221
d6-33;51.0013159220166;5.13823378375334
d6-34;51.0009291762728;5.19521502702801
d6-35;51.0005148392255;5.2521952956848
d6-36;51.0000729115963;5.3091745226392
d6-37;50.9996033941546;5.36615264081406
d6-38;50.9991062877181;5.42312958314007
d6-41;50.9660514714914;5.02376541722963
d6-42;50.9657201609972;5.08070471517933
d6-43;50.9653612787406;5.13764317463249
d6-44;50.9649748253462;5.19458072864549
d6-45;50.9645608014862;5.25151731028109
d6-46;50.964119207881;5.30845285260892
d6-47;50.9636500452987;5.36538728870595
d6-48;50.9631533145554;5.42232055165694
d6-51;50.9300958980308;5.02326296428544
d6-52;50.9297648379531;5.08015863590466
d6-53;50.9294062269323;5.13705347095353
d6-54;50.9290200655917;5.19394740264215
d6-55;50.9286063546025;5.25084036418699
d6-56;50.9281650946837;5.30773228881135
d6-57;50.927696286602;5.36462310974584
d6-58;50.9271999311722;5.42151276022884
d7-11;51.0704854577076;5.48181463147147
d7-12;51.0699323399449;5.53887656922353
d7-13;51.0693515942066;5.59593712361152
d7-14;51.0687432215055;5.65299622729291
d7-15;51.0681072229028;5.71005381293537
d7-16;51.0674435995078;5.76710981321742
d7-17;51.0667523524776;5.82416416082874
d7-18;51.0660334830178;5.88121678847074
d7-21;51.034533744957;5.48095930052166
d7-22;51.0339810453964;5.53797743052596
d7-23;51.0334007387313;5.59499418035058
d7-24;51.0327928259729;5.65200948280785
d7-25;51.0321573081803;5.70902327072035
d7-26;51.0314941864608;5.76603547692136
d7-27;51.0308034619697;5.82304603425538
d7-28;51.0300851359102;5.88005487557851
d7-31;50.9985815931523;5.4801052825562
d7-32;50.9980293113705;5.53707967201024
d7-33;50.9974494433342;5.59405268445921
d7-34;50.9968419900528;5.65102425286987
d7-35;50.9962069525836;5.70799431021917
d7-36;50.995544332032;5.76496278949474
d7-37;50.9948541295511;5.82192962369536
d7-38;50.994136346342;5.87889474583142
d7-41;50.962629016515;5.47925257455495
d7-42;50.9620771520894;5.53618329050176
d7-43;50.9614977222383;5.59311263260839
d7-44;50.9608907279693;5.65004053399553
d7-45;50.9602561703378;5.70696692779407
d7-46;50.9595940504472;5.76389174714549
d7-47;50.9589043694487;5.82081492520239
d7-48;50.9581871285411;5.87773639512895
d7-51;50.9266760292567;5.47840117350699
d7-52;50.9261245817655;5.53528828283562
d7-53;50.9255455896569;5.59217402147926
d7-54;50.9249390539365;5.64905832271211
d7-55;50.924304975658;5.70594111981844
d7-56;50.9236433559226;5.76282234609316
d7-57;50.9229541958796;5.81970193484224
d7-58;50.9222374967258;5.87657981938314
d8-11;51.0652869923819;5.93826762885703
d8-12;51.0645128818714;5.99531661471384
d8-13;51.0637111528361;6.05236367878058
d8-14;51.0628818066735;6.10940875381023
d8-15;51.0620248448296;6.16645177256987
d8-16;51.0611402687982;6.22349266784114
d8-17;51.060228080121;6.2805313724207
d8-18;51.059288280388;6.33756781912071
d8-21;51.0293392095337;5.93706193375905
d8-22;51.0285656841393;5.99406714167789
d8-23;51.0277645610744;6.05107043222898
d8-24;51.0269358417342;6.10807173831985
d8-25;51.0260795275619;6.16507099287206
d8-26;51.0251956200487;6.22206812882165
d8-27;51.0242841207336;6.27906307911966
d8-28;51.0233450312038;6.33605577673256
d8-31;50.9933909836538;5.9358580889254
d8-32;50.9926180427835;5.99281958601234
d8-33;50.9918175250759;6.04977917014033
d8-34;50.9909894319238;6.10673677437093
d8-35;50.9901337647679;6.16369233177971
d8-36;50.9892505250966;6.22064577545667
d8-37;50.9883397144464;6.27759703850671
d8-38;50.9874013344014;6.33454605405017
d8-41;50.9574423289714;5.93465609010139
d8-42;50.9566699720342;5.99157394330843
d8-43;50.9558700590721;6.04848988795178
d8-44;50.9550425914752;6.10540385724663
d8-45;50.9541875706817;6.16231578442204
d8-46;50.9533049981774;6.2192256027215
d8-47;50.952394875496;6.27613324540336
d8-48;50.951457204219;6.33303864574125
d8-51;50.9214932597059;5.93345593304537
d8-52;50.9207214861121;5.99033020917086
d8-53;50.9199221772846;6.04720258111449
d8-54;50.9190953346112;6.10407298224454
d8-55;50.9182409595274;6.16094134594317
d8-56;50.9173590535165;6.21780760560686
d8-57;50.9164496181094;6.2746716946469
d8-58;50.9155126548846;6.33153354648986
d9-11;51.0583208712371;6.39460194076934
d9-12;51.0573258543541;6.45163367021118
d9-13;51.056303231473;6.50866294030776
d9-14;51.0552530043756;6.56568968393802
d9-15;51.0541751748916;6.62271383399874
d9-16;51.0530697448989;6.67973532340506
d9-17;51.0519367163232;6.73675408509094
d9-18;51.0507760911381;6.79377005200963
d9-21;51.0223783530942;6.39304615464274
d9-22;51.0213840880876;6.45003414584898
d9-23;51.020362237915;6.50701968336692
d9-24;51.019312804355;6.56400270022955
d9-25;51.018235789234;6.62098312948762
d9-26;51.0171311944267;6.6779609042102
d9-27;51.0159990218552;6.73493595748507
d9-28;51.0148392734897;6.79190822241924
d9-31;50.9864353865937;6.39149275522317
d9-32;50.9854418727033;6.44843707517824
d9-33;50.9844207944578;6.50537894708463
d9-34;50.9833721536328;6.56231830412891
d9-35;50.9822959520516;6.61925507951536
d9-36;50.9811921915853;6.67618920646646
d9-37;50.9800608741528;6.73312061822338
d9-38;50.9789020017207;6.79004924804641
d9-41;50.9504919859753;6.38994173702467
d9-42;50.9494992224421;6.44684245255932
d9-43;50.948478915344;6.50374072566768
d9-44;50.9474310664533;6.5606364896894
d9-45;50.94635567759;6.61752967798179
d9-46;50.9452527506221;6.67442022392033
d9-47;50.9441222874649;6.73130806089905
d9-48;50.9429642900816;6.7881931223311
d9-51;50.9145481654686;6.38839309457801
d9-52;50.9135561515352;6.44525027236987
d9-53;50.9125366148061;6.50210501334059
d9-54;50.9114895570503;6.55895725098248
d9-55;50.910414980085;6.61580691880543
d9-56;50.9093128857743;6.67265395033739
d9-57;50.9081832760306;6.72949827912487
d9-58;50.9070261528133;6.78633983873334
e0-11;50.877643094994;2.29418479694937
e0-12;50.8786335277857;2.35099860042032
e0-13;50.8795964567157;2.40781476606908
e0-14;50.8805318801158;2.4646332275057
e0-15;50.8814397963652;2.5214539183241
e0-16;50.8823202038908;2.57827677210259
e0-17;50.8831731011671;2.63510172240422
e0-18;50.8839984867162;2.69192870277739
e0-21;50.8416991868672;2.29577079599383
e0-22;50.8426888726242;2.35254119438239
e0-23;50.8436510752503;2.40931394953613
e0-24;50.84458579308;2.46608899521693
e0-25;50.8454930244956;2.52286626517064
e0-26;50.8463727679267;2.57964569312749
e0-27;50.8472250218504;2.63642721280261
e0-28;50.8480497847916;2.69321075789642
e0-31;50.8057549007723;2.29735437205018
e0-32;50.8067438402465;2.354081431578
e0-33;50.8077053172996;2.41081084247487
e0-34;50.8086393302692;2.46754253865409
e0-35;50.8095458775403;2.52427645401291
e0-36;50.8104249575454;2.58101252243309
e0-37;50.8112765687643;2.6377506777813
e0-38;50.8121007097244;2.69449085390959
e0-41;50.7698102509006;2.29893553066585
e0-42;50.7707984448422;2.35561931740325
e0-43;50.7717591970519;2.41230545013006
e0-44;50.7726925058702;2.46899386291047
e0-45;50.7735983696849;2.52568448979272
e0-46;50.7744767869313;2.58237726480962
e0-47;50.7753277560918;2.63907212197893
e0-48;50.7761512756965;2.69576899530385
e0-51;50.7338652514331;2.30051427737137
e0-52;50.7348527005912;2.35715485723783
e0-53;50.7358127286857;2.41379777773044
e0-54;50.7367453340601;2.47044297306383
e0-55;50.7376505151051;2.5270903774368
e0-56;50.7385282702587;2.58373992503271
e0-57;50.739378598006;2.64039155001997
e0-58;50.7402014968797;2.69704518655247
e1-11;50.8847963591077;2.74875764675617
e1-12;50.885566716959;2.80558848786089
e1-13;50.8863095589351;2.86242115959851
e1-14;50.8870248837485;2.91925559546318
e1-15;50.8877126901596;2.97609172893658
e1-16;50.8883729769763;3.03292949348854
e1-17;50.8890057430542;3.08976882257737
e1-18;50.8896109872967;3.14660964965039
e1-21;50.8488470553223;2.74999626209516
e1-22;50.8496168320625;2.80678365907134
e1-23;50.8503591136794;2.86357288248416
e1-24;50.8510738988879;2.92036386598003
e1-25;50.8517611864505;2.977156543193
e1-26;50.8524209751772;3.03395084774525
e1-27;50.8530532639258;3.09074671324751
e1-28;50.8536580516013;3.1475440732996
e1-31;50.8128973790004;2.75123298465587
e1-32;50.8136665752146;2.80797700384434
e1-33;50.8144082970365;2.86472284528601
e1-34;50.8151225431835;2.9214704427791
e1-35;50.8158093124201;2.97821973010953
e1-36;50.8164686035585;3.03497064105138
e1-37;50.8171004154585;3.09172310936735
e1-38;50.817704747027;3.14847706880925
e1-41;50.7769473443226;2.7524678187735
e1-42;50.7777159605947;2.80916852636335
e1-43;50.7784571231849;2.86587105203571
e1-44;50.7791708308127;2.92257532974016
e1-45;50.7798570822449;2.97928129341402
e1-46;50.7805158762957;3.03598887698282
e1-47;50.7811472118268;3.09269801436077
e1-48;50.7817510877474;3.14940863945121
e1-51;50.7409969654595;2.75370076877008
e1-52;50.7417650023725;2.81035823079907
e1-53;50.7425056062932;2.8670175067526
e1-54;50.7432187759431;2.92367853073113
e1-55;50.7439045100913;2.98034123682295
e1-56;50.7445628075542;3.03700555910457
e1-57;50.7451936671954;3.09367143164124
e1-58;50.7457970879261;3.15033878848734
e2-11;50.8901887086546;3.20345190814441
e2-12;50.8907389061266;3.26029553148618
e2-13;50.8912615787592;3.31714045309283
e2-14;50.8917567256464;3.37398660637238
e2-15;50.8922243459301;3.43083392472419
e2-16;50.8926644387997;3.4876823415394
e2-17;50.8930770034925;3.54453179020148
e2-18;50.8934620392935;3.6013822040866
e2-21;50.8542353371568;3.20434286149081
e2-22;50.8547851195925;3.26114301140041
e2-23;50.8553073979566;3.31794445659815
e2-24;50.8558021713448;3.37474713064464
e2-25;50.8562694389004;3.43155096709188
e2-26;50.8567091998144;3.48835589948374
e2-27;50.8571214533253;3.54516186135633
e2-28;50.8575061987194;3.60196878623859
e2-31;50.818281597219;3.20523245311841
e2-32;50.8188309650364;3.26198919602621
e2-33;50.8193528495293;3.31874723125445
e2-34;50.8198472497947;3.37550649251595
e2-35;50.8203141649775;3.43226691351486
e2-36;50.8207535942703;3.48902842794725
e2-37;50.8211655369128;3.5457909695015
e2-38;50.8215499921926;3.60255447185882
e2-41;50.7823275030139;3.20612068614704
e2-42;50.7828764566304;3.26283408833123
e2-43;50.7833979476483;3.31954877987728
e2-44;50.7838919751665;3.37626469464965
e2-45;50.7843585383313;3.43298176650423
e2-46;50.7847976363365;3.48969992928884
e2-47;50.7852092684235;3.54641911684363
e2-48;50.7855934338811;3.6031392630016
e2-51;50.7463730687045;3.20700756368692
e2-52;50.7469216085365;3.26367769127409
e2-53;50.747442706475;3.32034910527355
e2-54;50.7479363616208;3.37702173970095
e2-55;50.7484025731215;3.43369552856346
e2-56;50.7488413401724;3.49037040586017
e2-57;50.7492526620162;3.54704630558257
e2-58;50.7496365379429;3.60372316171498
e3-11;50.8938195455354;3.65823351656415
e3-12;50.8941495215986;3.71508566099722
e3-13;50.8944519669114;3.77193857074301
e3-14;50.8947268809497;3.82879217915339
e3-15;50.8949742632372;3.88564641957527
e3-16;50.8951941133453;3.94250122535113
e3-17;50.8953864308934;3.9993565298195
e3-18;50.8955512155482;4.05621226631536
e3-21;50.8578634353306;3.65877660765268
e3-22;50.8581931625405;3.71558525911444
e3-23;50.8584953797782;3.77239467413393
e3-24;50.8587700865207;3.82920478621581
e3-25;50.8590172822925;3.88601552885984
e3-26;50.8592369666658;3.94282683556139
e3-27;50.8594291392605;3.99963863981183
e3-28;50.8595937997442;4.05645087509906
e3-31;50.8219069594448;3.65931886869363
e3-32;50.822236438052;3.71608409367414
e3-33;50.8225384274445;3.7728500804627
e3-34;50.8228129271;3.82961676271636
e3-35;50.823059936544;3.88638407408727
e3-36;50.8232794553494;3.94315194822317
e3-37;50.8234714831368;3.99992031876786
e3-38;50.8236360195744;4.05668911936166
e3-41;50.7859501320454;3.65986030158903
e3-42;50.7862793623002;3.71658216642595
e3-43;50.7865811240767;3.77330479132663
e3-44;50.7868554168537;3.83002811009997
e3-45;50.7871022401575;3.88675205655007
e3-46;50.7873215935616;3.94347656447658
e3-47;50.7875134766874;4.00020156767527
e3-48;50.7876778892037;4.05692699993841
e3-51;50.7499929672898;3.66040090823505
e3-52;50.750321949442;3.71707947911421
e3-53;50.7506234838315;3.77375880831812
e3-54;50.750897569938;3.83043882980714
e3-55;50.7511442072887;3.88711947753681
e3-56;50.7513633954579;3.94380068545826
e3-57;50.7515551340676;4.00048238751873
e3-58;50.7517194227871;4.05716451766198
e4-11;50.8956884670247;4.11306836817066
e4-12;50.8957981850853;4.16992476871482
e4-13;50.8958803695403;4.22678140127511
e4-14;50.8959350202477;4.28363819917721
e4-15;50.8959621371133;4.34049509574559
e4-16;50.8959617200908;4.39735202430408
e4-17;50.8959337691813;4.45420891817625
e4-18;50.8958782844342;4.51106571068593
e4-21;50.8597309478321;4.11326347490795
e4-22;50.8598405832871;4.1700763727208
e4-23;50.8599227059199;4.22688950201782
e4-24;50.8599773155888;4.2837027962776
e4-25;50.8600044121996;4.34051618897758
e4-26;50.8600039957062;4.3973296135945
e4-27;50.8599760661098;4.45414300360487
e4-28;50.8599206234594;4.51095629248545
e4-31;50.8237730643778;4.11345828364189
e4-32;50.8238826173105;4.17022774524327
e4-33;50.8239646781833;4.2269974377985
e4-34;50.8240192468549;4.28376729493861
e4-35;50.8240463232314;4.34053725029351
e4-36;50.8240459072664;4.39730723749238
e4-37;50.8240179989614;4.45407719016425
e4-38;50.8239625983654;4.51084704193833
e4-41;50.7878148308266;4.11365279505527
e4-42;50.7879243013199;4.17037888681259
e4-43;50.7880063004949;4.22710520899503
e4-44;50.7880608282104;4.28383169538562
e4-45;50.7880878843728;4.34055827976628
e4-46;50.7880874689357;4.39728489591822
e4-47;50.7880595819007;4.45401147762241
e4-48;50.7880042233164;4.5107379586601
e4-51;50.7518562613332;4.11384700982881
e4-52;50.75196564947;4.17052979795746
e4-53;50.7520475870092;4.22721281598413
e4-54;50.7521020738098;4.28389599784339
e4-55;50.7521291097783;4.34057927746866
e4-56;50.7521286948685;4.3972625887927
e4-57;50.7521008290819;4.45394586574806
e4-58;50.7520455124672;4.51062904226749
e5-11;50.8957952659462;4.56792233515765
e5-12;50.8956847138621;4.62477872491715
e5-13;50.8955466283742;4.6816348132918
e5-14;50.8953810097227;4.7384905336111
e5-15;50.8951878581957;4.79534581920713
e5-16;50.8949671741287;4.85220060341506
e5-17;50.8947189579054;4.90905481957355
e5-18;50.8944432099569;4.96590840102529
e5-21;50.8598376678518;4.56776941371372
e5-22;50.8597271994314;4.62458230076833
e5-23;50.8595892183903;4.68139488712958
e5-24;50.8594237249682;4.73820710627989
e5-25;50.8592307194526;4.79501889170424
e5-26;50.8590102021786;4.85183017689069
e5-27;50.8587621735289;4.90864089533078
e5-28;50.8584866339342;4.96545098052006
e5-31;50.8238797055747;4.56761672644455
e5-32;50.8237693207337;4.62438617731404
e5-33;50.823631444034;4.68115532817955
e5-34;50.8234660757149;4.73792411267593
e5-35;50.8232732160635;4.79469246444062
e5-36;50.8230528654142;4.85146031711409
e5-37;50.8228050241492;4.9082276043403
e5-38;50.8225296926982;4.9649942597672
e5-41;50.7879213932794;4.56746427281323
e5-42;50.7878110919335;4.6241903538649
e5-43;50.78767331947;4.68091613559986
e5-44;50.787508076128;4.73764155180495
e5-45;50.7873153621938;4.79436653626957
e5-46;50.7870951780015;4.85109102278616
e5-47;50.7868475239323;4.90781494515061
e5-48;50.7865724004153;4.96453823716281
e5-51;50.7519627451206;4.56731205228446
e5-52;50.7518525271857;4.62399482973364
e5-53;50.7517148588536;4.68067730855127
e5-54;50.7515497403628;4.73735942267573
e5-55;50.7513571719992;4.79404110604792
e5-56;50.7511371540961;4.85072229261175
e5-57;50.7508896870345;4.90740291631465
e5-58;50.7506147712423;4.96408291110794
e6-11;50.8941399307622;5.02276128111741
e6-12;50.8938091208482;5.079613393202
e6-13;50.8934507807892;5.13646467063654
e6-14;50.8930649112075;5.19331504678438
e6-15;50.8926515127732;5.25016445501523
e6-16;50.8922105862038;5.30701282870557
e6-17;50.891742132265;5.3638601012392
e6-18;50.8912461517697;5.42070620600765
e6-21;50.8581835838725;5.02226036595852
e6-22;50.8578530238697;5.07906898515106
e6-23;50.8574949544991;5.13587677160798
e6-24;50.857109376382;5.19268365884541
e6-25;50.8566962901872;5.2494895803858
e6-26;50.856255696631;5.30629446975841
e6-27;50.8557875964776;5.36309826049971
e6-28;50.8552919905388;5.41990088615392
e6-31;50.8222268715384;5.02176021704714
e6-32;50.8218965611948;5.0785254098374
e6-33;50.8215387622399;5.13528977180062
e6-34;50.8211534752936;5.19205323660524
e6-35;50.8207407010235;5.24881573792602
e6-36;50.820300440145;5.30557720944446
e6-37;50.8198326934206;5.36233758484929
e6-38;50.8193374616606;5.41909679783694
e6-41;50.786269807927;5.02126083262704
e6-42;50.7859397469912;5.07798266535246
e6-43;50.7855822181795;5.13470366915358
e6-44;50.7851972221108;5.1914237778507
e6-45;50.7847847594515;5.24814292527041
e6-46;50.7843448309155;5.30486104524601
e6-47;50.7838774372642;5.36157807161803
e6-48;50.7833825793064;5.4182939382346
e6-51;50.7503124071953;5.02076221094735
e6-52;50.7499825954164;5.07744074979348
e6-53;50.7496253364762;5.13411846161225
e6-54;50.7492406309923;5.19079528037535
e6-55;50.7488284796302;5.24747114006075
e6-56;50.7483888831025;5.30414597465307
e6-57;50.7479218421691;5.36081971814415
e6-58;50.7474273576375;5.41749230453344
e7-11;50.890722645579;5.47755107641065
e7-12;50.8901716146014;5.53439464585663
e7-13;50.8895930597933;5.59123684776318
e7-14;50.8889869821587;5.64807761555746
e7-15;50.8883533827493;5.70491688267676
e7-16;50.8876922626644;5.7617545825689
e7-17;50.8870036230512;5.81859064869272
e7-18;50.8862874651044;5.87542501451856
e7-21;50.8547688796738;5.47670228027342
e7-22;50.8542182647897;5.53350237641925
e7-23;50.8536401468412;5.59030110816156
e7-24;50.8530345268303;5.64709840908008
e7-25;50.852401405807;5.70389421276458
e7-26;50.8517407848688;5.76068845281536
e7-27;50.8510526651606;5.81748106284366
e7-28;50.8503370478752;5.87427197647221
e7-31;50.818814745723;5.47585478211196
